year,month,year_month,state,state_code,e2w_registrations,total_2w_registrations,data_source,date,ev_penetration_pct,source_dataset,provenance_class,eligible_as_observed_analytics
2022,3,2022-03,Gujarat,GJ,5554,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,4.1743,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,4,2022-04,Gujarat,GJ,4209,100840,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,4.1739,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,5,2022-05,Gujarat,GJ,4092,98039,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,4.1738,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,6,2022-06,Gujarat,GJ,4268,102241,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,4.1745,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,7,2022-07,Gujarat,GJ,4443,106443,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,4.1741,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,8,2022-08,Gujarat,GJ,4794,114846,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,4.1743,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,9,2022-09,Gujarat,GJ,5144,123249,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,4.1737,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,10,2022-10,Gujarat,GJ,6138,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,4.1738,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,11,2022-11,Gujarat,GJ,5963,142857,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,4.1741,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,12,2022-12,Gujarat,GJ,4911,117647,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,4.1744,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,1,2023-01,Gujarat,GJ,6123,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,5.8291,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,2,2023-02,Gujarat,GJ,6368,109244,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,5.8292,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,3,2023-03,Gujarat,GJ,7756,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,5.8293,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,4,2023-04,Gujarat,GJ,5878,100840,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,5.829,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,5,2023-05,Gujarat,GJ,5715,98039,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,5.8293,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,6,2023-06,Gujarat,GJ,5960,102241,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,5.8294,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,7,2023-07,Gujarat,GJ,6205,106443,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,5.8294,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,8,2023-08,Gujarat,GJ,6695,114846,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,5.8295,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,9,2023-09,Gujarat,GJ,7184,123249,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,5.8289,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,10,2023-10,Gujarat,GJ,8572,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,5.829,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,11,2023-11,Gujarat,GJ,8327,142857,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,5.8289,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,12,2023-12,Gujarat,GJ,6858,117647,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,5.8293,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,1,2024-01,Gujarat,GJ,8232,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,7.8369,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,2,2024-02,Gujarat,GJ,8562,109244,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,7.8375,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,3,2024-03,Gujarat,GJ,10428,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,7.8375,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,4,2024-04,Gujarat,GJ,7903,100840,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,7.8372,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,5,2024-05,Gujarat,GJ,7684,98039,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,7.8377,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,6,2024-06,Gujarat,GJ,8013,102241,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,7.8374,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,7,2024-07,Gujarat,GJ,8342,106443,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,7.8371,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,8,2024-08,Gujarat,GJ,9001,114846,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,7.8375,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,9,2024-09,Gujarat,GJ,9659,123249,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,7.837,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,10,2024-10,Gujarat,GJ,11525,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,7.837,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,11,2024-11,Gujarat,GJ,11196,142857,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,7.8372,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,12,2024-12,Gujarat,GJ,9220,117647,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,7.837,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,1,2025-01,Gujarat,GJ,8012,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,7.6274,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,2,2025-02,Gujarat,GJ,8333,109244,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,7.6279,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,3,2025-03,Gujarat,GJ,10149,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,7.6278,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,4,2025-04,Gujarat,GJ,7692,100840,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,7.6279,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,5,2025-05,Gujarat,GJ,7478,98039,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,7.6276,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,6,2025-06,Gujarat,GJ,7798,102241,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,7.6271,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,7,2025-07,Gujarat,GJ,8119,106443,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,7.6276,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,8,2025-08,Gujarat,GJ,8760,114846,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,7.6276,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,9,2025-09,Gujarat,GJ,9401,123249,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,7.6276,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,10,2025-10,Gujarat,GJ,11217,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,7.6276,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,11,2025-11,Gujarat,GJ,10896,142857,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,7.6272,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,12,2025-12,Gujarat,GJ,8974,117647,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,7.6279,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,1,2020-01,Haryana,HR,20,43517,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.046,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,2,2020-02,Haryana,HR,21,45258,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.0464,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,3,2020-03,Haryana,HR,26,55122,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.0472,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,4,2020-04,Haryana,HR,20,41777,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.0479,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,5,2020-05,Haryana,HR,19,40616,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.0468,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,6,2020-06,Haryana,HR,20,42357,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.0472,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,7,2020-07,Haryana,HR,21,44098,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.0476,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,8,2020-08,Haryana,HR,22,47579,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.0462,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,9,2020-09,Haryana,HR,24,51060,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.047,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,10,2020-10,Haryana,HR,29,60924,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.0476,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,11,2020-11,Haryana,HR,28,59184,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.0473,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,12,2020-12,Haryana,HR,23,48739,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.0472,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,1,2021-01,Haryana,HR,108,43517,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.2482,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,2,2021-02,Haryana,HR,112,45258,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.2475,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,3,2021-03,Haryana,HR,136,55122,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.2467,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,4,2021-04,Haryana,HR,103,41777,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.2465,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,5,2021-05,Haryana,HR,100,40616,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.2462,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,6,2021-06,Haryana,HR,105,42357,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.2479,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,7,2021-07,Haryana,HR,109,44098,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.2472,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,8,2021-08,Haryana,HR,118,47579,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.248,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,9,2021-09,Haryana,HR,126,51060,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.2468,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,10,2021-10,Haryana,HR,151,60924,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.2478,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,11,2021-11,Haryana,HR,146,59184,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.2467,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,12,2021-12,Haryana,HR,120,48739,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.2462,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,1,2022-01,Haryana,HR,462,43517,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,1.0617,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,2,2022-02,Haryana,HR,480,45258,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,1.0606,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,3,2022-03,Haryana,HR,585,55122,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,1.0613,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,4,2022-04,Haryana,HR,443,41777,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,1.0604,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,5,2022-05,Haryana,HR,431,40616,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,1.0612,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,6,2022-06,Haryana,HR,449,42357,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,1.06,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,7,2022-07,Haryana,HR,468,44098,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,1.0613,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,8,2022-08,Haryana,HR,505,47579,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,1.0614,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,9,2022-09,Haryana,HR,542,51060,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,1.0615,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,10,2022-10,Haryana,HR,646,60924,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,1.0603,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,11,2022-11,Haryana,HR,628,59184,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,1.0611,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,12,2022-12,Haryana,HR,517,48739,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,1.0608,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,1,2023-01,Haryana,HR,645,43517,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,1.4822,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,2,2023-02,Haryana,HR,670,45258,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,1.4804,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,3,2023-03,Haryana,HR,816,55122,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,1.4804,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,4,2023-04,Haryana,HR,619,41777,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,1.4817,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,5,2023-05,Haryana,HR,602,40616,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,1.4822,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,6,2023-06,Haryana,HR,627,42357,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,1.4803,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,7,2023-07,Haryana,HR,653,44098,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,1.4808,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,8,2023-08,Haryana,HR,705,47579,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,1.4817,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,9,2023-09,Haryana,HR,756,51060,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,1.4806,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,10,2023-10,Haryana,HR,902,60924,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,1.4805,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,11,2023-11,Haryana,HR,877,59184,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,1.4818,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,12,2023-12,Haryana,HR,722,48739,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,1.4814,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,1,2024-01,Haryana,HR,867,43517,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,1.9923,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,2,2024-02,Haryana,HR,901,45258,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,1.9908,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,3,2024-03,Haryana,HR,1098,55122,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,1.9919,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,4,2024-04,Haryana,HR,832,41777,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,1.9915,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,5,2024-05,Haryana,HR,809,40616,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,1.9918,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,6,2024-06,Haryana,HR,843,42357,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,1.9902,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,7,2024-07,Haryana,HR,878,44098,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,1.991,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,8,2024-08,Haryana,HR,947,47579,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,1.9904,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,9,2024-09,Haryana,HR,1017,51060,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,1.9918,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,10,2024-10,Haryana,HR,1213,60924,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,1.991,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,11,2024-11,Haryana,HR,1179,59184,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,1.9921,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,12,2024-12,Haryana,HR,971,48739,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,1.9922,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,1,2025-01,Haryana,HR,843,43517,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,1.9372,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,2,2025-02,Haryana,HR,877,45258,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,1.9378,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,3,2025-03,Haryana,HR,1068,55122,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,1.9375,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,4,2025-04,Haryana,HR,810,41777,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,1.9389,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,5,2025-05,Haryana,HR,787,40616,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,1.9377,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,6,2025-06,Haryana,HR,821,42357,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,1.9383,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,7,2025-07,Haryana,HR,855,44098,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,1.9389,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,8,2025-08,Haryana,HR,922,47579,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,1.9378,vahan_e2w_registrations_monthly.csv,generated_proxy,No
